#{"t_start": 1627550156.4054692, "env_id": null}
r,l,t
21.325129,3,25193.997729
21.710987,3,25240.816336
45.652805,1,25305.646232
21.52947,3,25356.19449
28.274987,3,25415.22676
31.284918,3,25474.99595
32.349379,3,25542.4084
24.736363,3,25589.978215
27.877897,3,25646.298802
29.402943,3,25709.041659
45.172437,2,25778.513582
12.011284,3,25813.525198
48.801607,1,25884.261471
37.815553,2,25958.345319
25.908272,3,26013.561636
4.490831,3,26036.575482
23.387811,3,26089.457659
38.128362,2,26161.899365
4.227145,3,26186.554039
21.914435,3,26234.700097
10.337413,3,26270.928356
24.696443,3,26322.547391
14.035882,3,26358.09992
35.523043,3,26419.237338
14.218776,3,26454.341016
46.707782,1,26523.537977
26.635322,3,26589.281053
12.794211,3,26622.981578
24.855524,3,26673.55544
21.568734,3,26724.90678
9.432937,3,26752.238521
11.092997,3,26787.033027
39.134522,3,26864.683591
20.73848,3,26911.848882
25.680171,3,26964.728026
18.266159,3,27006.962274
35.601861,3,27077.40239
39.391038,3,27147.299151
11.381694,3,27198.665917
41.85831,3,27265.407555
9.48258,3,27297.33266
39.056215,3,27364.046859
5.801912,3,27388.94082
3.704666,3,27427.896264
21.176188,3,27471.546897
37.847943,3,27540.029171
39.276856,3,27610.189684
34.741326,3,27671.782673
15.447244,3,27712.283802
19.41538,3,27763.921282
18.622332,3,27811.61127
33.792701,3,27884.950313
43.030908,2,27952.030896
34.954374,3,28010.161473
14.807389,3,28054.072356
42.33854,2,28123.430297
29.041469,3,28190.65472
48.953856,1,28260.037872
17.178933,3,28306.292547
38.113806,3,28382.460735
43.160086,2,28451.094949
40.62113,2,28521.714139
31.753273,3,28588.263395
43.730641,1,28653.946619
38.182221,3,28725.708154
44.030921,1,28796.502068
32.325737,3,28858.835186
36.56633,3,28921.529483
48.493462,1,28987.918217
28.153909,3,29046.110483
33.997308,3,29113.453413
6.637945,3,29147.003438
36.098051,3,29220.284019
37.314857,3,29285.761948
26.69884,3,29355.908161
33.272171,3,29418.220601
19.762717,3,29463.594479
39.496567,3,29530.442725
16.518256,3,29570.10144
35.32891,3,29634.790432
23.759269,3,29684.48905
37.779672,3,29755.771202
50.586603,1,29823.414142
22.800338,3,29875.88153
16.456893,3,29916.584847
9.098028,3,29971.059897
36.640861,3,30047.407216
6.843315,3,30085.572058
10.727867,3,30120.04093
29.901079,3,30176.083477
6.147338,3,30204.847298
16.702424,3,30251.065431
46.428669,1,30317.324177
23.12378,3,30364.984831
9.003467,3,30396.270216
18.21365,3,30436.741401
34.464712,3,30506.642106
35.267268,3,30573.338457
29.172084,3,30633.934258
39.381882,3,30700.203509
39.796654,3,30769.253642
12.690742,3,30804.138312
28.910914,3,30862.202952
18.750699,3,30907.214831
44.103946,2,30978.855103
41.393888,2,31047.801235
25.560731,3,31105.113486
21.759422,3,31151.172961
28.223535,3,31205.913964
25.398567,3,31258.079076
9.558525,3,31290.041411
43.852087,1,31358.100769
37.030653,3,31428.834931
16.354491,3,31468.592594
25.111683,3,31515.243049
38.425452,2,31588.506835
9.154595,3,31621.104086
41.995304,2,31687.778448
37.180456,3,31755.140112
8.67306,3,31785.093542
43.380883,2,31855.555896
23.072562,3,31903.739488
15.121871,3,31941.915102
43.560396,2,32009.884925
27.798698,3,32069.520283
39.740605,2,32136.489947
47.118399,1,32207.623269
18.837294,3,32248.447433
33.407956,3,32324.803138
45.582958,1,32390.752192
23.574245,3,32453.925879
26.905972,3,32506.345482
13.285214,3,32545.035007
39.116804,3,32614.186874
31.387449,3,32676.184167
50.032187,1,32743.843966
10.129466,3,32774.466076
51.107063,1,32842.811879
46.713614,1,32912.705322
17.601897,3,32952.843462
37.588066,2,33019.592654
42.242797,2,33087.677238
43.889452,2,33155.833567
12.867937,3,33195.813956
20.729429,3,33245.053777
38.076887,2,33310.526589
34.540705,3,33378.854989
40.155782,2,33443.478087
32.81761,3,33511.743315
46.36655,2,33580.105827
22.507624,3,33631.093133
8.009001,3,33660.825279
27.212268,3,33712.07296
15.400179,3,33753.487963
45.4592,1,33822.921353
10.612167,3,33854.719982
38.433026,3,33927.017013
14.034549,3,33966.880938
4.932181,3,33994.046645
19.231621,3,34038.419047
38.681327,2,34107.920432
41.077167,2,34181.595057
33.391019,3,34248.624775
27.093065,3,34308.934473
45.941296,1,34374.969319
9.403931,3,34430.075542
34.4838,3,34502.451208
39.167768,3,34571.922311
18.412843,3,34616.023876
32.764146,3,34677.751861
37.256434,3,34748.775884
34.955675,3,34815.449829
40.647968,2,34884.107555
14.203913,3,34917.903669
26.314915,3,34975.265803
37.444721,3,35044.067177
20.813512,3,35086.742871
48.427481,1,35156.976951
36.832822,3,35227.190489
16.432401,3,35271.776579
30.051707,3,35339.668843
43.183196,2,35410.341091
36.47783,3,35476.469382
21.105967,3,35524.753827
45.636417,2,35591.304367
50.345416,1,35662.935641
39.803317,3,35731.926264
25.696122,3,35785.157904
37.032852,3,35853.479563
