#{"t_start": 1627473514.7806098, "env_id": null}
r,l,t
27.512861,3,46530.045063
40.630793,3,46596.244874
40.603693,3,46661.474153
49.54109,1,46726.468979
46.563711,1,46791.382707
46.924767,1,46856.49057
16.49859,3,46893.166614
48.362737,1,46958.928658
17.040961,3,46990.681504
44.553019,2,47057.614424
10.956166,3,47084.808477
48.736072,1,47149.738945
42.556137,2,47214.44112
47.92739,1,47281.343709
44.132259,1,47350.475262
28.243013,3,47400.493563
46.415826,1,47463.337917
44.561511,2,47528.84821
38.87265,3,47595.243378
47.451974,1,47661.404779
43.23083,3,47728.48028
29.538396,3,47782.765583
47.212424,1,47850.341402
45.242641,2,47914.714787
42.863677,3,47980.251808
39.911468,3,48042.771538
45.412788,2,48106.819629
48.832984,1,48168.999674
41.747767,2,48234.213131
9.833001,3,48261.411323
41.788746,2,48326.967957
26.301907,3,48384.645133
48.190562,1,48448.433713
44.342928,2,48514.380806
44.628969,2,48580.943853
39.204112,3,48653.740257
39.161804,3,48722.945762
45.074033,1,48788.146123
42.143689,2,48855.882375
41.307275,2,48925.057805
37.211965,3,48989.481678
25.652766,3,49039.539881
34.719403,3,49106.65377
47.219412,1,49171.414447
31.761593,3,49225.942868
38.604195,2,49291.805373
46.838827,2,49356.816648
42.748221,2,49421.702085
43.390285,2,49488.372878
13.741138,3,49521.942491
45.396706,2,49589.290204
44.958225,2,49659.86343
3.585077,3,49694.101723
36.141549,3,49767.117342
30.077241,3,49846.954258
42.456059,2,49911.202315
44.965305,2,49974.640416
47.984928,1,50041.693631
38.720662,3,50107.596674
1.134303,3,50121.374145
45.777551,2,50192.112609
39.33584,3,50261.55
38.830674,3,50329.989569
39.963354,3,50397.817751
25.262138,3,50447.695355
38.280794,2,50517.788825
45.798538,1,50584.227141
12.693245,3,50617.967656
10.091937,3,50647.215579
21.261875,3,50693.91187
10.10687,3,50724.032697
43.602624,1,50792.994778
41.33369,2,50866.005028
47.566352,1,50931.734657
43.621965,2,50998.134667
15.478316,3,51032.292659
44.228825,2,51097.198761
40.713058,3,51164.193633
48.768811,2,51228.926542
40.650873,3,51298.534714
46.56043,2,51367.481692
45.345476,2,51436.396856
16.548302,3,51470.711006
50.088565,1,51538.476426
23.397121,3,51584.16815
40.504834,3,51650.811064
13.374243,3,51698.082785
2.161167,3,51717.024277
4.741693,3,51748.360207
44.827283,2,51813.560249
47.661031,1,51877.892379
42.890806,2,51948.406683
50.917069,1,52011.176819
14.576502,3,52060.928798
37.433539,3,52127.808525
46.003901,1,52193.408897
24.268625,3,52245.686954
37.535294,3,52316.148931
20.527655,3,52356.119112
41.992393,3,52425.162108
48.259747,1,52490.591686
36.479135,3,52557.585992
19.558817,3,52596.810828
32.410693,3,52662.312226
45.567959,2,52727.846564
41.794444,2,52793.439994
20.077201,3,52837.526146
23.764431,3,52886.467853
10.182453,3,52915.41361
12.350422,3,52945.221936
47.224709,1,53014.209049
2.111882,3,53031.4129
46.775386,1,53098.987899
50.193158,1,53166.774042
16.610335,3,53203.156778
47.583308,1,53272.211783
45.54145,1,53341.442586
46.041068,2,53408.862743
45.802673,2,53478.698061
44.236753,1,53545.316818
32.527865,3,53606.228906
34.151102,3,53663.662071
43.373442,2,53729.649164
42.012064,2,53794.792953
48.939454,1,53859.126728
34.112423,3,53916.143898
14.906173,3,53953.218378
44.181188,1,54022.050727
2.105866,3,54037.90126
40.862496,3,54107.52117
35.512309,3,54175.131258
12.68945,3,54208.128827
41.047079,2,54274.833051
48.140081,1,54341.59146
41.445619,3,54404.984456
32.847488,3,54458.649098
36.218604,3,54520.688361
39.265824,2,54588.326981
45.493278,1,54654.760411
42.23323,2,54722.337034
46.251389,3,54789.708516
9.458596,3,54813.644036
40.787738,3,54895.233236
40.779305,3,54966.17082
33.198707,3,55023.082949
27.156179,3,55071.833078
47.921438,1,55137.091346
48.180512,1,55207.253715
22.863946,3,55266.723043
45.076718,1,55334.613283
30.297061,3,55390.879566
27.10231,3,55439.694062
13.339582,3,55489.517331
44.275684,1,55553.722588
