#{"t_start": 1627555575.9669209, "env_id": null}
r,l,t
11.67568,3,26698.607402
15.983846,3,26739.105096
0.291463,3,26750.133563
7.177797,3,26776.443986
23.872406,3,26842.835277
19.467089,3,26892.746673
21.046622,3,26935.543011
15.797812,3,26980.209836
5.978687,3,27005.665899
8.292109,3,27032.300051
28.005708,3,27099.123586
6.645772,3,27129.744517
22.908157,3,27190.843964
0.325965,3,27216.960755
11.004905,3,27257.811766
0.526948,3,27271.188556
19.166442,3,27314.233056
0.383899,3,27331.689027
9.029503,3,27375.705023
33.382803,3,27439.122192
11.98828,3,27481.914578
44.116109,1,27550.310471
0.734833,3,27563.14002
0.702874,3,27585.348412
24.620859,3,27649.717634
0.096722,3,27660.564449
12.577685,3,27696.712275
0.23862,3,27708.294004
15.246147,3,27751.658844
17.921432,3,27792.05337
23.695357,3,27855.486432
8.30448,3,27883.997035
16.26473,3,27945.077021
0.176049,3,27955.908558
0.196482,3,27967.967963
38.944672,3,28043.01093
0.251728,3,28054.109479
0.153299,3,28065.246531
5.457833,3,28089.536515
23.991182,3,28154.389155
7.746499,3,28180.893992
20.770267,3,28257.260907
27.45074,3,28315.691509
0.076425,3,28325.818267
8.508824,3,28363.548774
0.16594,3,28375.048087
23.002844,3,28424.878715
7.095437,3,28458.350412
10.077012,3,28490.786061
16.434926,3,28534.964638
32.766693,3,28621.7654
0.083856,3,28631.699125
6.454052,3,28660.884205
0.242095,3,28673.390876
39.065927,2,28740.209566
38.387002,3,28808.059608
0.140129,3,28818.788937
13.933956,3,28856.46528
28.903523,3,28914.520046
40.244894,2,28979.334089
0.198356,3,28990.373815
13.488441,3,29034.815182
0.404329,3,29047.309669
11.374696,3,29085.292607
18.484459,3,29139.241404
15.260902,3,29180.755344
11.950181,3,29215.135818
42.616807,2,29288.434795
3.583719,3,29307.489451
8.594924,3,29336.454329
0.05323,3,29346.902628
46.577276,2,29417.280778
11.495234,3,29447.521765
0.649584,3,29460.271278
27.455646,3,29514.978167
10.716078,3,29547.224394
30.535089,3,29609.156682
14.045893,3,29645.141745
5.904666,3,29673.79516
12.304712,3,29709.807941
0.252387,3,29720.941753
19.206064,3,29769.48298
8.548187,3,29808.316673
